"Story","Title","Result","Date","Stability","Duration (s)"
"Juan Camilo desea automatizar la prueba tecnica de Sophos","Automatizar el escenario propuesto para la prueba tecnica","FAILURE","2022-11-10T22:11:59.5917848-05:00[America/Bogota]","0.0","38.94"
