"Story","Title","Result","Date","Stability","Duration (s)"
"Juan Camilo desea automatizar la prueba tecnica de Sophos","Automatizar el escenario propuesto para la prueba tecnica","ERROR","2022-10-19T22:01:59.3969901-05:00[America/Bogota]","0.0","9.91"
